"cd_geouf","cd_geocmu","regiao","uf","estado","municipio","bioma","arcodesmat","matopiba","mun_ha","pol_ha","pct_areapo","area_ha","classe","year"
"31","3151404","SUDESTE","MG","MINAS GERAIS","PITANGUI","CERRADO","0","0","56963.60000000000","37698.71342600000","0.66180356273","8.01298093","21","2018"
"31","3151404","SUDESTE","MG","MINAS GERAIS","PITANGUI","CERRADO","0","0","56963.60000000000","37698.71342600000","0.66180356273","151.79051470","25","2018"
"50","5006408","CENTRO-OESTE","MS","MATO GROSSO DO SUL","PEDRO GOMES","CERRADO","0","0","365117.50000000000","365117.52480399999","1.00000006793","359.06604137","9","2018"
"50","5006408","CENTRO-OESTE","MS","MATO GROSSO DO SUL","PEDRO GOMES","CERRADO","0","0","365117.50000000000","365117.52480399999","1.00000006793","10157.08044662","12","2018"
"50","5006408","CENTRO-OESTE","MS","MATO GROSSO DO SUL","PEDRO GOMES","CERRADO","0","0","365117.50000000000","365117.52480399999","1.00000006793","212461.58682431","15","2018"
"50","5006408","CENTRO-OESTE","MS","MATO GROSSO DO SUL","PEDRO GOMES","CERRADO","0","0","365117.50000000000","365117.52480399999","1.00000006793","10327.59718085","19","2018"
"50","5006408","CENTRO-OESTE","MS","MATO GROSSO DO SUL","PEDRO GOMES","CERRADO","0","0","365117.50000000000","365117.52480399999","1.00000006793","88.66332478","24","2018"
"50","5006408","CENTRO-OESTE","MS","MATO GROSSO DO SUL","PEDRO GOMES","CERRADO","0","0","365117.50000000000","365117.52480399999","1.00000006793","156.23947134","25","2018"
"52","5217104","CENTRO-OESTE","GO","GOIÁS","PIRACANJUBA","CERRADO","0","0","238073.20000000001","238073.24271699999","1.00000017943","900.00864836","9","2018"
"52","5217104","CENTRO-OESTE","GO","GOIÁS","PIRACANJUBA","CERRADO","0","0","238073.20000000001","238073.24271699999","1.00000017943","1101.01235638","12","2018"
"52","5217104","CENTRO-OESTE","GO","GOIÁS","PIRACANJUBA","CERRADO","0","0","238073.20000000001","238073.24271699999","1.00000017943","117393.88153268","15","2018"
"52","5217104","CENTRO-OESTE","GO","GOIÁS","PIRACANJUBA","CERRADO","0","0","238073.20000000001","238073.24271699999","1.00000017943","66050.19853998","19","2018"
"35","3539509","SUDESTE","SP","SÃO PAULO","PITANGUEIRAS","CERRADO","0","0","43063.80000000000","43063.79219350000","0.99999981872","681.09417626","24","2018"
"35","3539509","SUDESTE","SP","SÃO PAULO","PITANGUEIRAS","CERRADO","0","0","43063.80000000000","43063.79219350000","0.99999981872","165.70307138","25","2018"
"31","3157807","SUDESTE","MG","MINAS GERAIS","SANTA LUZIA","CERRADO","0","0","23507.60000000000","22963.82400680000","0.97686807700","1.17943717","21","2018"
"31","3151404","SUDESTE","MG","MINAS GERAIS","PITANGUI","CERRADO","0","0","56963.60000000000","37698.71342600000","0.66180356273","74.26291470","33","2018"
"31","3151404","SUDESTE","MG","MINAS GERAIS","PITANGUI","CERRADO","0","0","56963.60000000000","37698.71342600000","0.66180356273","7566.94131191","3","2018"
"31","3151404","SUDESTE","MG","MINAS GERAIS","PITANGUI","CERRADO","0","0","56963.60000000000","37698.71342600000","0.66180356273","1799.85428014","4","2018"
"31","3151404","SUDESTE","MG","MINAS GERAIS","PITANGUI","CERRADO","0","0","56963.60000000000","37698.71342600000","0.66180356273","991.01267567","9","2018"
"31","3151404","SUDESTE","MG","MINAS GERAIS","PITANGUI","CERRADO","0","0","56963.60000000000","37698.71342600000","0.66180356273","2365.73841769","12","2018"
"31","3151404","SUDESTE","MG","MINAS GERAIS","PITANGUI","CERRADO","0","0","56963.60000000000","37698.71342600000","0.66180356273","21399.82154411","15","2018"
"31","3151404","SUDESTE","MG","MINAS GERAIS","PITANGUI","CERRADO","0","0","56963.60000000000","37698.71342600000","0.66180356273","438.93432501","19","2018"
"31","3151404","SUDESTE","MG","MINAS GERAIS","PITANGUI","CERRADO","0","0","56963.60000000000","37698.71342600000","0.66180356273","1.01221127","20","2018"
"31","3157807","SUDESTE","MG","MINAS GERAIS","SANTA LUZIA","CERRADO","0","0","23507.60000000000","22963.82400680000","0.97686807700","2564.27373927","24","2018"
"52","5219803","CENTRO-OESTE","GO","GOIÁS","SÃO DOMINGOS","CERRADO","0","0","329574.00000000000","329574.01985200000","1.00000006024","1.04467738","30","2018"
"31","3165107","SUDESTE","MG","MINAS GERAIS","SÃO TOMÁS DE AQUINO","CERRADO","0","0","27792.80000000000","27792.79079310000","0.99999966873","2239.84421694","20","2018"
"17","1700707","NORTE","TO","TOCANTINS","ALVORADA","CERRADO","0","1","121216.70000000000","121216.71008100000","1.00000008317","22117.16101824","4","2018"
"31","3148004","SUDESTE","MG","MINAS GERAIS","PATOS DE MINAS","CERRADO","0","0","319018.70000000001","319018.69523499999","0.99999998506","339.28457351","20","2018"
"31","3148004","SUDESTE","MG","MINAS GERAIS","PATOS DE MINAS","CERRADO","0","0","319018.70000000001","319018.69523499999","0.99999998506","3381.19471418","24","2018"
"31","3148004","SUDESTE","MG","MINAS GERAIS","PATOS DE MINAS","CERRADO","0","0","319018.70000000001","319018.69523499999","0.99999998506","1684.23529472","25","2018"
"31","3148004","SUDESTE","MG","MINAS GERAIS","PATOS DE MINAS","CERRADO","0","0","319018.70000000001","319018.69523499999","0.99999998506","0.42479684","30","2018"
"31","3151602","SUDESTE","MG","MINAS GERAIS","PLANURA","CERRADO","0","0","31752.00000000000","31752.01842490000","1.00000058028","2112.78962754","33","2018"
"31","3151602","SUDESTE","MG","MINAS GERAIS","PLANURA","CERRADO","0","0","31752.00000000000","31752.01842490000","1.00000058028","2874.52220799","3","2018"
"31","3151602","SUDESTE","MG","MINAS GERAIS","PLANURA","CERRADO","0","0","31752.00000000000","31752.01842490000","1.00000058028","424.66430562","4","2018"
"31","3151602","SUDESTE","MG","MINAS GERAIS","PLANURA","CERRADO","0","0","31752.00000000000","31752.01842490000","1.00000058028","125.03578411","9","2018"
"31","3151602","SUDESTE","MG","MINAS GERAIS","PLANURA","CERRADO","0","0","31752.00000000000","31752.01842490000","1.00000058028","1313.73181390","12","2018"
"31","3151602","SUDESTE","MG","MINAS GERAIS","PLANURA","CERRADO","0","0","31752.00000000000","31752.01842490000","1.00000058028","1654.67866833","15","2018"
"31","3151602","SUDESTE","MG","MINAS GERAIS","PLANURA","CERRADO","0","0","31752.00000000000","31752.01842490000","1.00000058028","11517.55243208","19","2018"
"31","3151602","SUDESTE","MG","MINAS GERAIS","PLANURA","CERRADO","0","0","31752.00000000000","31752.01842490000","1.00000058028","11359.07916745","20","2018"
"52","5219456","CENTRO-OESTE","GO","GOIÁS","SANTA RITA DO NOVO DESTINO","CERRADO","0","0","95604.10000000001","95604.13167530000","1.00000033132","1060.47268065","33","2018"
"52","5219456","CENTRO-OESTE","GO","GOIÁS","SANTA RITA DO NOVO DESTINO","CERRADO","0","0","95604.10000000001","95604.13167530000","1.00000033132","23229.16758989","3","2018"
"52","5219456","CENTRO-OESTE","GO","GOIÁS","SANTA RITA DO NOVO DESTINO","CERRADO","0","0","95604.10000000001","95604.13167530000","1.00000033132","16391.21781350","4","2018"
"31","3161700","SUDESTE","MG","MINAS GERAIS","SÃO GONÇALO DO ABAETÉ","CERRADO","0","0","269217.09999999998","269217.05394700001","0.99999982894","85213.82187090","15","2018"
"35","3539707","SUDESTE","SP","SÃO PAULO","PLATINA","CERRADO","0","0","32748.00000000000","32722.40683980000","0.99921848173","30.09900265","25","2018"
"52","5218805","CENTRO-OESTE","GO","GOIÁS","RIO VERDE","CERRADO","0","0","838682.69999999995","838683.11023500003","1.00000048914","3.15062745","30","2018"
"52","5217302","CENTRO-OESTE","GO","GOIÁS","PIRENÓPOLIS","CERRADO","0","0","220501.00000000000","220501.04020300001","1.00000018232","273.46034603","24","2018"
"31","3151602","SUDESTE","MG","MINAS GERAIS","PLANURA","CERRADO","0","0","31752.00000000000","31752.01842490000","1.00000058028","105.59932491","25","2018"
"52","5217302","CENTRO-OESTE","GO","GOIÁS","PIRENÓPOLIS","CERRADO","0","0","220501.00000000000","220501.04020300001","1.00000018232","48715.62722877","4","2018"
"52","5217302","CENTRO-OESTE","GO","GOIÁS","PIRENÓPOLIS","CERRADO","0","0","220501.00000000000","220501.04020300001","1.00000018232","398.61587720","9","2018"
"52","5217302","CENTRO-OESTE","GO","GOIÁS","PIRENÓPOLIS","CERRADO","0","0","220501.00000000000","220501.04020300001","1.00000018232","12808.43936624","12","2018"
"35","3539707","SUDESTE","SP","SÃO PAULO","PLATINA","CERRADO","0","0","32748.00000000000","32722.40683980000","0.99921848173","100.05451298","4","2018"
"35","3539707","SUDESTE","SP","SÃO PAULO","PLATINA","CERRADO","0","0","32748.00000000000","32722.40683980000","0.99921848173","207.10056931","9","2018"
"35","3539707","SUDESTE","SP","SÃO PAULO","PLATINA","CERRADO","0","0","32748.00000000000","32722.40683980000","0.99921848173","431.82267803","12","2018"
"35","3539707","SUDESTE","SP","SÃO PAULO","PLATINA","CERRADO","0","0","32748.00000000000","32722.40683980000","0.99921848173","5758.94591871","15","2018"
"35","3539707","SUDESTE","SP","SÃO PAULO","PLATINA","CERRADO","0","0","32748.00000000000","32722.40683980000","0.99921848173","13106.11409058","19","2018"
"35","3539707","SUDESTE","SP","SÃO PAULO","PLATINA","CERRADO","0","0","32748.00000000000","32722.40683980000","0.99921848173","9744.32510369","20","2018"
"35","3539707","SUDESTE","SP","SÃO PAULO","PLATINA","CERRADO","0","0","32748.00000000000","32722.40683980000","0.99921848173","1.32216681","21","2018"
"52","5217302","CENTRO-OESTE","GO","GOIÁS","PIRENÓPOLIS","CERRADO","0","0","220501.00000000000","220501.04020300001","1.00000018232","112.41368960","33","2018"
"52","5217302","CENTRO-OESTE","GO","GOIÁS","PIRENÓPOLIS","CERRADO","0","0","220501.00000000000","220501.04020300001","1.00000018232","74264.36929947","3","2018"
"51","5106455","CENTRO-OESTE","MT","MATO GROSSO","PLANALTO DA SERRA","CERRADO","0","0","244245.20000000001","244245.22795700000","1.00000011446","642.90230685","33","2018"
"51","5106455","CENTRO-OESTE","MT","MATO GROSSO","PLANALTO DA SERRA","CERRADO","0","0","244245.20000000001","244245.22795700000","1.00000011446","37190.27636780","3","2018"
"52","5217401","CENTRO-OESTE","GO","GOIÁS","PIRES DO RIO","CERRADO","0","0","107336.00000000000","107336.03961300000","1.00000036906","871.27439555","24","2018"
"52","5217401","CENTRO-OESTE","GO","GOIÁS","PIRES DO RIO","CERRADO","0","0","107336.00000000000","107336.03961300000","1.00000036906","167.45321337","25","2018"
"52","5218052","CENTRO-OESTE","GO","GOIÁS","PORTEIRÃO","CERRADO","0","0","60394.10000000000","60394.06123760000","0.99999935817","171.29023313","24","2018"
"51","5106455","CENTRO-OESTE","MT","MATO GROSSO","PLANALTO DA SERRA","CERRADO","0","0","244245.20000000001","244245.22795700000","1.00000011446","109.38005781","9","2018"
"51","5106455","CENTRO-OESTE","MT","MATO GROSSO","PLANALTO DA SERRA","CERRADO","0","0","244245.20000000001","244245.22795700000","1.00000011446","22702.55809508","12","2018"
"51","5106455","CENTRO-OESTE","MT","MATO GROSSO","PLANALTO DA SERRA","CERRADO","0","0","244245.20000000001","244245.22795700000","1.00000011446","24478.79797451","13","2018"
"51","5106455","CENTRO-OESTE","MT","MATO GROSSO","PLANALTO DA SERRA","CERRADO","0","0","244245.20000000001","244245.22795700000","1.00000011446","62842.97911216","15","2018"
"51","5106455","CENTRO-OESTE","MT","MATO GROSSO","PLANALTO DA SERRA","CERRADO","0","0","244245.20000000001","244245.22795700000","1.00000011446","26234.09038822","19","2018"
"51","5106455","CENTRO-OESTE","MT","MATO GROSSO","PLANALTO DA SERRA","CERRADO","0","0","244245.20000000001","244245.22795700000","1.00000011446","56.09600165","24","2018"
"51","5106455","CENTRO-OESTE","MT","MATO GROSSO","PLANALTO DA SERRA","CERRADO","0","0","244245.20000000001","244245.22795700000","1.00000011446","3175.09588038","25","2018"
"29","2924405","NORDESTE","BA","BAHIA","PILÃO ARCADO","CERRADO","0","0","1162663.39999999991","243947.98007900000","0.20981823293","9.14757672","21","2018"
"52","5217609","CENTRO-OESTE","GO","GOIÁS","PLANALTINA","CERRADO","0","0","254367.70000000001","254367.70507900001","1.00000001997","579.36861701","33","2018"
"29","2924405","NORDESTE","BA","BAHIA","PILÃO ARCADO","CERRADO","0","0","1162663.39999999991","243947.98007900000","0.20981823293","455.94612434","25","2018"
"35","3540200","SUDESTE","SP","SÃO PAULO","PONTAL","CERRADO","0","0","35637.10000000000","35637.11834010000","1.00000051463","446.56826315","33","2018"
"35","3540200","SUDESTE","SP","SÃO PAULO","PONTAL","CERRADO","0","0","35637.10000000000","35637.11834010000","1.00000051463","1172.79601197","3","2018"
"29","2924405","NORDESTE","BA","BAHIA","PILÃO ARCADO","CERRADO","0","0","1162663.39999999991","243947.98007900000","0.20981823293","65.92385215","19","2018"
"51","5106703","CENTRO-OESTE","MT","MATO GROSSO","PONTE BRANCA","CERRADO","0","0","68632.30000000000","68668.72758979999","1.00053076452","84.83741429","24","2018"
"51","5106703","CENTRO-OESTE","MT","MATO GROSSO","PONTE BRANCA","CERRADO","0","0","68632.30000000000","68668.72758979999","1.00053076452","169.29489219","25","2018"
"31","3155504","SUDESTE","MG","MINAS GERAIS","RIO PARANAÍBA","CERRADO","0","0","135235.29999999999","135235.32121600001","1.00000015688","63623.85689493","15","2018"
"35","3540200","SUDESTE","SP","SÃO PAULO","PONTAL","CERRADO","0","0","35637.10000000000","35637.11834010000","1.00000051463","507.08674771","24","2018"
"35","3540200","SUDESTE","SP","SÃO PAULO","PONTAL","CERRADO","0","0","35637.10000000000","35637.11834010000","1.00000051463","119.57258998","25","2018"
"51","5106505","CENTRO-OESTE","MT","MATO GROSSO","POCONÉ","CERRADO","0","0","1716400.19999999995","270755.63762100000","0.15774621654","829.70771503","33","2018"
"51","5106505","CENTRO-OESTE","MT","MATO GROSSO","POCONÉ","CERRADO","0","0","1716400.19999999995","270755.63762100000","0.15774621654","58278.94329592","3","2018"
"51","5106505","CENTRO-OESTE","MT","MATO GROSSO","POCONÉ","CERRADO","0","0","1716400.19999999995","270755.63762100000","0.15774621654","58695.53536396","4","2018"
"51","5106505","CENTRO-OESTE","MT","MATO GROSSO","POCONÉ","CERRADO","0","0","1716400.19999999995","270755.63762100000","0.15774621654","33.50888470","9","2018"
"51","5106653","CENTRO-OESTE","MT","MATO GROSSO","PONTAL DO ARAGUAIA","CERRADO","0","0","273661.90000000002","273661.88493499998","0.99999994495","1017.07700593","33","2018"
"51","5106703","CENTRO-OESTE","MT","MATO GROSSO","PONTE BRANCA","CERRADO","0","0","68632.30000000000","68668.72758979999","1.00053076452","196.82442048","33","2018"
"50","5006606","CENTRO-OESTE","MS","MATO GROSSO DO SUL","PONTA PORÃ","CERRADO","0","0","533044.80000000005","456497.10434100003","0.85639538054","888.20129142","33","2018"
"51","5106703","CENTRO-OESTE","MT","MATO GROSSO","PONTE BRANCA","CERRADO","0","0","68632.30000000000","68668.72758979999","1.00053076452","8191.24874553","3","2018"
"51","5106752","CENTRO-OESTE","MT","MATO GROSSO","PONTES E LACERDA","CERRADO","0","0","856745.50000000000","44283.43199300000","0.05168796567","158.54579372","25","2018"
"35","3540309","SUDESTE","SP","SÃO PAULO","PONTES GESTAL","CERRADO","0","0","21750.50000000000","13309.18460690000","0.61190246693","1.93247641","33","2018"
"35","3540309","SUDESTE","SP","SÃO PAULO","PONTES GESTAL","CERRADO","0","0","21750.50000000000","13309.18460690000","0.61190246693","578.31898835","3","2018"
"35","3540309","SUDESTE","SP","SÃO PAULO","PONTES GESTAL","CERRADO","0","0","21750.50000000000","13309.18460690000","0.61190246693","293.70681532","4","2018"
"35","3540309","SUDESTE","SP","SÃO PAULO","PONTES GESTAL","CERRADO","0","0","21750.50000000000","13309.18460690000","0.61190246693","7.98011465","9","2018"
"35","3540309","SUDESTE","SP","SÃO PAULO","PONTES GESTAL","CERRADO","0","0","21750.50000000000","13309.18460690000","0.61190246693","124.27300383","12","2018"
"35","3540309","SUDESTE","SP","SÃO PAULO","PONTES GESTAL","CERRADO","0","0","21750.50000000000","13309.18460690000","0.61190246693","4424.21435041","15","2018"
"52","5217104","CENTRO-OESTE","GO","GOIÁS","PIRACANJUBA","CERRADO","0","0","238073.20000000001","238073.24271699999","1.00000017943","519.74636608","20","2018"
"31","3152131","SUDESTE","MG","MINAS GERAIS","PONTO CHIQUE","CERRADO","0","0","60279.90000000000","60279.86445450000","0.99999941033","16.79876613","20","2018"
"51","5106653","CENTRO-OESTE","MT","MATO GROSSO","PONTAL DO ARAGUAIA","CERRADO","0","0","273661.90000000002","273661.88493499998","0.99999994495","118.07428182","24","2018"
"51","5106653","CENTRO-OESTE","MT","MATO GROSSO","PONTAL DO ARAGUAIA","CERRADO","0","0","273661.90000000002","273661.88493499998","0.99999994495","433.83273852","25","2018"
"50","5006606","CENTRO-OESTE","MS","MATO GROSSO DO SUL","PONTA PORÃ","CERRADO","0","0","533044.80000000005","456497.10434100003","0.85639538054","16.46821209","21","2018"
"50","5006606","CENTRO-OESTE","MS","MATO GROSSO DO SUL","PONTA PORÃ","CERRADO","0","0","533044.80000000005","456497.10434100003","0.85639538054","1919.06767858","24","2018"
"50","5006606","CENTRO-OESTE","MS","MATO GROSSO DO SUL","PONTA PORÃ","CERRADO","0","0","533044.80000000005","456497.10434100003","0.85639538054","1504.55542071","25","2018"
"52","5218052","CENTRO-OESTE","GO","GOIÁS","PORTEIRÃO","CERRADO","0","0","60394.10000000000","60394.06123760000","0.99999935817","882.42350772","33","2018"
"52","5218052","CENTRO-OESTE","GO","GOIÁS","PORTEIRÃO","CERRADO","0","0","60394.10000000000","60394.06123760000","0.99999935817","5448.13468963","3","2018"
"52","5218052","CENTRO-OESTE","GO","GOIÁS","PORTEIRÃO","CERRADO","0","0","60394.10000000000","60394.06123760000","0.99999935817","2086.14946240","4","2018"
"52","5218052","CENTRO-OESTE","GO","GOIÁS","PORTEIRÃO","CERRADO","0","0","60394.10000000000","60394.06123760000","0.99999935817","2306.27874510","12","2018"
"52","5218052","CENTRO-OESTE","GO","GOIÁS","PORTEIRÃO","CERRADO","0","0","60394.10000000000","60394.06123760000","0.99999935817","4760.21505843","15","2018"
"31","3152131","SUDESTE","MG","MINAS GERAIS","PONTO CHIQUE","CERRADO","0","0","60279.90000000000","60279.86445450000","0.99999941033","1037.16004281","33","2018"
"52","5218052","CENTRO-OESTE","GO","GOIÁS","PORTEIRÃO","CERRADO","0","0","60394.10000000000","60394.06123760000","0.99999935817","17810.56234957","19","2018"
"31","3152131","SUDESTE","MG","MINAS GERAIS","PONTO CHIQUE","CERRADO","0","0","60279.90000000000","60279.86445450000","0.99999941033","6513.70065815","3","2018"
"52","5218052","CENTRO-OESTE","GO","GOIÁS","PORTEIRÃO","CERRADO","0","0","60394.10000000000","60394.06123760000","0.99999935817","26692.25761304","20","2018"
